date,variant,slot,reserve_kwh,max_path_segments
2025-02-01,dp_fixed,58,1200.0,42
2025-02-01,dp_fixed,59,1200.0,42
2025-02-01,dp_fixed,60,1200.0,42
2025-02-01,dp_fixed,61,1200.0,42
2025-02-01,dp_fixed,62,1200.0,42
2025-02-01,dp_fixed,63,1200.0,42
2025-02-01,dp_fixed,64,1200.0,42
2025-02-01,dp_fixed,65,1200.0,42
2025-02-01,dp_fixed,66,1200.0,42
2025-02-01,dp_fixed,67,1200.0,42
2025-02-01,dp_fixed,68,1200.0,42
2025-02-01,dp_fixed,69,1200.0,42
2025-02-01,dp_fixed,70,1200.0,42
2025-02-01,dp_fixed,71,1200.0,42
2025-02-01,dp_fixed,72,1757.7339627751094,42
2025-02-01,dp_fixed,73,2507.622501665088,42
2025-02-01,dp_fixed,74,3188.8296271853706,42
2025-02-01,dp_fixed,75,3988.124142216562,42
2025-02-01,dp_fixed,76,5594.230607580314,42
2025-02-01,dp_fixed,77,4578.026556867909,42
2025-02-01,dp_fixed,78,4037.1967048926003,42
2025-02-01,dp_fixed,79,4250.061133139952,42
2025-02-01,dp_fixed,80,4642.003726887751,42
2025-02-01,dp_fixed,81,4891.528002425666,42
2025-02-01,dp_fixed,82,5188.134238854237,42
2025-02-01,dp_fixed,83,5332.177458719408,42
2025-02-01,dp_fixed,84,5506.312685002831,42
2025-02-01,dp_fixed,85,5732.462094497982,42
2025-02-01,dp_fixed,86,5969.289865569411,42
2025-02-01,dp_fixed,87,6115.374221530609,42
2025-02-01,dp_fixed,88,5782.35913434619,42
2025-02-01,dp_fixed,89,6379.571177961381,42
2025-02-01,dp_fixed,90,6789.869738296481,42
2025-02-01,dp_fixed,91,6893.531148957856,42
2025-02-01,dp_fixed,92,6969.283096867911,42
2025-02-01,dp_fixed,93,7092.288296729022,42
2025-02-01,dp_fixed,94,7219.356103510765,42
2025-02-01,dp_fixed,95,7322.442708130188,42
2025-02-01,dp_fixed,96,7408.814123037595,42
2025-02-01,dp_fixed,97,7501.638494479394,42
2025-02-01,dp_fixed,98,7592.66625912225,42
2025-02-01,dp_fixed,99,7673.558007750998,42
2025-02-01,dp_fixed,100,7687.0566275922665,42
2025-02-01,dp_fixed,101,7697.975087662812,42
2025-02-01,dp_fixed,102,7709.489986355495,42
2025-02-01,dp_fixed,103,7739.1843611328295,42
2025-02-01,dp_fixed,104,7660.895124554347,42
2025-02-01,dp_fixed,105,7680.376780427364,42
2025-02-01,dp_fixed,106,7740.479151860343,42
2025-02-01,dp_fixed,107,7641.625899003201,42
2025-02-01,dp_fixed,108,4692.61675225276,42
2025-02-01,dp_fixed,109,4473.00547607143,42
2025-02-01,dp_fixed,110,4621.729483214287,42
2025-02-01,dp_fixed,111,4776.202697500002,42
2025-02-01,dp_fixed,112,4911.329812857144,42
2025-02-01,dp_fixed,113,4610.776456349206,42
2025-02-01,dp_fixed,114,3398.896702380952,42
2025-02-01,dp_fixed,115,1878.9947083333332,42
2025-02-01,dp_fixed,116,3026.4429305555554,42
2025-02-01,dp_fixed,117,2813.0332083333333,42
2025-02-01,dp_fixed,118,2416.5578088624334,42
2025-02-01,dp_fixed,119,2294.2279629629625,42
2025-02-01,dp_fixed,120,2066.595092592592,42
2025-02-01,dp_fixed,121,1844.054108024691,42
2025-02-01,dp_fixed,122,1698.7085586419755,42
2025-02-01,dp_fixed,123,1503.4641732804232,42
2025-02-01,dp_fixed,124,1200.0,42
2025-02-01,dp_fixed,125,1200.0,42
2025-02-01,dp_fixed,126,1200.0,42
2025-02-01,dp_fixed,127,1200.0,42
2025-02-01,dp_fixed,128,1200.0,42
2025-02-01,dp_fixed,129,1200.0,42
2025-02-01,dp_fixed,130,1200.0,42
2025-02-01,dp_fixed,131,1200.0,42
2025-02-01,dp_fixed,132,1200.0,42
2025-02-01,dp_fixed,133,1200.0,42
2025-02-01,dp_fixed,134,1200.0,42
2025-02-01,dp_fixed,135,1200.0,42
2025-02-01,dp_fixed,136,1200.0,42
2025-02-01,dp_fixed,137,1200.0,42
2025-02-01,dp_fixed,138,1200.0,42
2025-02-01,dp_fixed,139,1200.0,42
2025-02-01,dp_fixed,140,1200.0,42
2025-02-01,dp_fixed,141,1200.0,42
2025-02-01,dp_fixed,142,1200.0,42
2025-02-01,dp_fixed,143,1200.0,42
2025-02-01,dp_fixed,144,1200.0,42
2025-02-01,dp_closed,1,2323.899377791002,42
2025-02-01,dp_closed,2,3073.899377791002,42
2025-02-01,dp_closed,3,3823.899377791002,42
2025-02-01,dp_closed,4,4462.546581044964,42
2025-02-01,dp_closed,5,5204.383211397699,42
2025-02-01,dp_closed,6,5275.4414167592495,42
2025-02-01,dp_closed,7,5335.58497675925,42
2025-02-01,dp_closed,8,5392.348747111984,42
2025-02-01,dp_closed,9,5473.84796722221,42
2025-02-01,dp_closed,10,5541.862765079353,42
2025-02-01,dp_closed,11,5583.7379429364955,42
2025-02-01,dp_closed,12,5644.339402473536,42
2025-02-01,dp_closed,13,5727.851829907395,42
2025-02-01,dp_closed,14,5806.109708835967,42
2025-02-01,dp_closed,15,5875.876421715157,42
2025-02-01,dp_closed,16,5923.895332936496,42
2025-02-01,dp_closed,17,5973.40505722221,42
2025-02-01,dp_closed,18,5996.145343902107,42
2025-02-01,dp_closed,19,6045.274054232798,42
2025-02-01,dp_closed,20,6091.266667394175,42
2025-02-01,dp_closed,21,6162.216868505287,42
2025-02-01,dp_closed,22,6241.237661362429,42
2025-02-01,dp_closed,23,6324.355217144179,42
2025-02-01,dp_closed,24,6405.043085023366,42
2025-02-01,dp_closed,25,6492.945991715607,42
2025-02-01,dp_closed,26,6531.383584773366,42
2025-02-01,dp_closed,27,6532.651610478833,42
2025-02-01,dp_closed,28,6592.318515218253,42
2025-02-01,dp_closed,29,6686.801892037036,42
2025-02-01,dp_closed,30,6767.0125034788325,42
2025-02-01,dp_closed,31,6850.659644537036,42
2025-02-01,dp_closed,32,6899.185332389769,42
2025-02-01,dp_closed,33,6977.081592896823,42
2025-02-01,dp_closed,34,7778.700408756611,42
2025-02-01,dp_closed,35,7500.97686806878,42
2025-02-01,dp_closed,36,3268.6665775484994,42
2025-02-01,dp_closed,37,2835.0887460317463,42
2025-02-01,dp_closed,38,3121.1447513227504,42
2025-02-01,dp_closed,39,2807.4718280423276,42
2025-02-01,dp_closed,40,2474.489034171076,42
2025-02-01,dp_closed,41,2513.0677167928816,42
2025-02-01,dp_closed,42,2567.1851363068763,42
2025-02-01,dp_closed,43,2256.4821804828025,42
2025-02-01,dp_closed,44,2388.6574499047606,42
2025-02-01,dp_closed,45,2617.7180809259257,42
2025-02-01,dp_closed,46,2811.286722083333,42
2025-02-01,dp_closed,47,2237.011431878306,42
2025-02-01,dp_closed,48,1200.0,42
2025-02-01,dp_closed,49,1200.0,42
2025-02-01,dp_closed,50,1200.0,42
2025-02-01,dp_closed,51,1200.0,42
2025-02-01,dp_closed,52,1200.0,42
2025-02-01,dp_closed,53,1200.0,42
2025-02-01,dp_closed,54,1200.0,42
2025-02-01,dp_closed,55,1200.0,42
2025-02-01,dp_closed,56,1200.0,42
2025-02-01,dp_closed,57,1200.0,42
2025-02-01,dp_closed,58,1200.0,42
2025-02-01,dp_closed,59,1200.0,42
2025-02-01,dp_closed,60,1200.0,42
2025-02-01,dp_closed,61,1200.0,42
2025-02-01,dp_closed,62,1200.0,42
2025-02-01,dp_closed,63,1200.0,42
2025-02-01,dp_closed,64,1200.0,42
2025-02-01,dp_closed,65,1200.0,42
2025-02-01,dp_closed,66,1200.0,42
2025-02-01,dp_closed,67,1200.0,42
2025-02-01,dp_closed,68,1200.0,42
2025-02-01,dp_closed,69,1200.0,42
2025-02-01,dp_closed,70,1200.0,42
2025-02-01,dp_closed,71,1200.0,42
2025-02-01,dp_closed,72,1757.7339627751094,42
2025-02-01,dp_closed,73,2507.622501665088,42
2025-02-01,dp_closed,74,3188.8296271853706,42
2025-02-01,dp_closed,75,3988.124142216562,42
2025-02-01,dp_closed,76,5594.230607580314,42
2025-02-01,dp_closed,77,4578.026556867909,42
2025-02-01,dp_closed,78,4037.1967048926003,42
2025-02-01,dp_closed,79,4250.061133139952,42
2025-02-01,dp_closed,80,4642.003726887751,42
2025-02-01,dp_closed,81,4891.528002425666,42
2025-02-01,dp_closed,82,5188.134238854237,42
2025-02-01,dp_closed,83,5332.177458719408,42
2025-02-01,dp_closed,84,5506.312685002831,42
2025-02-01,dp_closed,85,5732.462094497982,42
2025-02-01,dp_closed,86,5969.289865569411,42
2025-02-01,dp_closed,87,6115.374221530609,42
2025-02-01,dp_closed,88,5782.35913434619,42
2025-02-01,dp_closed,89,6379.571177961381,42
2025-02-01,dp_closed,90,6789.869738296481,42
2025-02-01,dp_closed,91,6893.531148957856,42
2025-02-01,dp_closed,92,6969.283096867911,42
2025-02-01,dp_closed,93,7092.288296729022,42
2025-02-01,dp_closed,94,7219.356103510765,42
2025-02-01,dp_closed,95,7322.442708130188,42
2025-02-01,dp_closed,96,7408.814123037595,42
2025-02-01,dp_closed,97,7501.638494479394,42
2025-02-01,dp_closed,98,7592.66625912225,42
2025-02-01,dp_closed,99,7673.558007750998,42
2025-02-01,dp_closed,100,7687.0566275922665,42
2025-02-01,dp_closed,101,7697.975087662812,42
2025-02-01,dp_closed,102,7709.489986355495,42
2025-02-01,dp_closed,103,7739.1843611328295,42
2025-02-01,dp_closed,104,7660.895124554347,42
2025-02-01,dp_closed,105,7680.376780427364,42
2025-02-01,dp_closed,106,7740.479151860343,42
2025-02-01,dp_closed,107,7641.625899003201,42
2025-02-01,dp_closed,108,4692.61675225276,42
2025-02-01,dp_closed,109,4473.00547607143,42
2025-02-01,dp_closed,110,4621.729483214287,42
2025-02-01,dp_closed,111,4776.202697500002,42
2025-02-01,dp_closed,112,4911.329812857144,42
2025-02-01,dp_closed,113,4610.776456349206,42
2025-02-01,dp_closed,114,3398.896702380952,42
2025-02-01,dp_closed,115,1878.9947083333332,42
2025-02-01,dp_closed,116,3026.4429305555554,42
2025-02-01,dp_closed,117,2813.0332083333333,42
2025-02-01,dp_closed,118,2416.5578088624334,42
2025-02-01,dp_closed,119,2294.2279629629625,42
2025-02-01,dp_closed,120,2066.595092592592,42
2025-02-01,dp_closed,121,1844.054108024691,42
2025-02-01,dp_closed,122,1698.7085586419755,42
2025-02-01,dp_closed,123,1503.4641732804232,42
2025-02-01,dp_closed,124,1200.0,42
2025-02-01,dp_closed,125,1200.0,42
2025-02-01,dp_closed,126,1200.0,42
2025-02-01,dp_closed,127,1200.0,42
2025-02-01,dp_closed,128,1200.0,42
2025-02-01,dp_closed,129,1200.0,42
2025-02-01,dp_closed,130,1200.0,42
2025-02-01,dp_closed,131,1200.0,42
2025-02-01,dp_closed,132,1200.0,42
2025-02-01,dp_closed,133,1200.0,42
2025-02-01,dp_closed,134,1200.0,42
2025-02-01,dp_closed,135,1200.0,42
2025-02-01,dp_closed,136,1200.0,42
2025-02-01,dp_closed,137,1200.0,42
2025-02-01,dp_closed,138,1200.0,42
2025-02-01,dp_closed,139,1200.0,42
2025-02-01,dp_closed,140,1200.0,42
2025-02-01,dp_closed,141,1200.0,42
2025-02-01,dp_closed,142,1200.0,42
2025-02-01,dp_closed,143,1200.0,42
2025-02-01,dp_closed,144,1200.0,42
2025-02-02,dp_fixed,1,3607.7965939380156,37
2025-02-02,dp_fixed,2,4357.796593938016,37
2025-02-02,dp_fixed,3,4442.6747392243615,37
2025-02-02,dp_fixed,4,4468.934714224361,37
2025-02-02,dp_fixed,5,4571.260600044466,37
2025-02-02,dp_fixed,6,4630.765975044465,37
2025-02-02,dp_fixed,7,4709.136748794465,37
2025-02-02,dp_fixed,8,4809.329030758751,37
2025-02-02,dp_fixed,9,4905.030102187323,37
2025-02-02,dp_fixed,10,4960.021161294466,37
2025-02-02,dp_fixed,11,5005.983562901609,37
2025-02-02,dp_fixed,12,5103.318455758752,37
2025-02-02,dp_fixed,13,5203.844440580181,37
2025-02-02,dp_fixed,14,5287.9684182587525,37
2025-02-02,dp_fixed,15,5208.633540229657,37
2025-02-02,dp_fixed,16,5285.826653979658,37
2025-02-02,dp_fixed,17,5366.476502015372,37
2025-02-02,dp_fixed,18,5412.18123636722,37
2025-02-02,dp_fixed,19,5465.272695904268,37
2025-02-02,dp_fixed,20,5520.304953047125,37
2025-02-02,dp_fixed,21,5583.284006618554,37
2025-02-02,dp_fixed,22,5668.2594244756965,37
2025-02-02,dp_fixed,23,5756.513771507451,37
2025-02-02,dp_fixed,24,5832.330200078879,37
2025-02-02,dp_fixed,25,5891.853558578879,37
2025-02-02,dp_fixed,26,5946.365111078879,37
2025-02-02,dp_fixed,27,5973.235039650307,37
2025-02-02,dp_fixed,28,6036.398637002158,37
2025-02-02,dp_fixed,29,6108.684379502158,37
2025-02-02,dp_fixed,30,6213.578319257449,37
2025-02-02,dp_fixed,31,6297.506777116795,37
2025-02-02,dp_fixed,32,6296.015701719969,37
2025-02-02,dp_fixed,33,6322.309844577112,37
2025-02-02,dp_fixed,34,7229.863410749951,37
2025-02-02,dp_fixed,35,6730.218334184694,37
2025-02-02,dp_fixed,36,4065.789661182052,37
2025-02-02,dp_fixed,37,2511.8274848024676,37
2025-02-02,dp_fixed,38,5291.851731125614,37
2025-02-02,dp_fixed,39,5339.6460168399,37
2025-02-02,dp_fixed,40,5459.870119697042,37
2025-02-02,dp_fixed,41,5587.7982672743,37
2025-02-02,dp_fixed,42,5703.688876074422,37
2025-02-02,dp_fixed,43,5866.583637245056,37
2025-02-02,dp_fixed,44,5970.757110459342,37
2025-02-02,dp_fixed,45,6445.556197112781,37
2025-02-02,dp_fixed,46,7340.635524127771,37
2025-02-02,dp_fixed,47,6706.76621815736,37
2025-02-02,dp_fixed,48,1481.6086014109346,37
2025-02-02,dp_fixed,49,1200.0,37
2025-02-02,dp_fixed,50,1200.0,37
2025-02-02,dp_fixed,51,1200.0,37
2025-02-02,dp_fixed,52,1200.0,37
2025-02-02,dp_fixed,53,1200.0,37
2025-02-02,dp_fixed,54,1200.0,37
2025-02-02,dp_fixed,55,1200.0,37
2025-02-02,dp_fixed,56,1200.0,37
2025-02-02,dp_fixed,57,1200.0,37
2025-02-02,dp_fixed,58,1200.0,37
2025-02-02,dp_fixed,59,1200.0,37
2025-02-02,dp_fixed,60,1200.0,37
2025-02-02,dp_fixed,61,1200.0,37
2025-02-02,dp_fixed,62,1200.0,37
2025-02-02,dp_fixed,63,1200.0,37
2025-02-02,dp_fixed,64,1200.0,37
2025-02-02,dp_fixed,65,1200.0,37
2025-02-02,dp_fixed,66,1200.0,37
2025-02-02,dp_fixed,67,1200.0,37
2025-02-02,dp_fixed,68,1200.0,37
2025-02-02,dp_fixed,69,1200.0,37
2025-02-02,dp_fixed,70,1200.0,37
2025-02-02,dp_fixed,71,1889.4591047571826,37
2025-02-02,dp_fixed,72,2625.695186009387,37
2025-02-02,dp_fixed,73,3335.096314179419,37
2025-02-02,dp_fixed,74,4085.096314179419,37
2025-02-02,dp_fixed,75,4835.096314179419,37
2025-02-02,dp_fixed,76,5643.703918809215,37
2025-02-02,dp_fixed,77,5764.557202614326,37
2025-02-02,dp_fixed,78,4729.097562691635,37
2025-02-02,dp_fixed,79,4541.101208181052,37
2025-02-02,dp_fixed,80,4784.273171739253,37
2025-02-02,dp_fixed,81,4810.336636752481,37
2025-02-02,dp_fixed,82,4971.516879474999,37
2025-02-02,dp_fixed,83,4869.201784523333,37
2025-02-02,dp_fixed,84,4222.315892744706,37
2025-02-02,dp_fixed,85,3996.410832530555,37
2025-02-02,dp_fixed,86,3936.468443009255,37
2025-02-02,dp_fixed,87,3750.8169880594924,37
2025-02-02,dp_fixed,88,3481.4956781875226,37
2025-02-02,dp_fixed,89,3608.0353725878713,37
2025-02-02,dp_fixed,90,4629.215322049952,37
2025-02-02,dp_fixed,91,5379.215322049952,37
2025-02-02,dp_fixed,92,6115.178899038492,37
2025-02-02,dp_fixed,93,6863.6475725085065,37
2025-02-02,dp_fixed,94,6995.414128937078,37
2025-02-02,dp_fixed,95,7050.352500991753,37
2025-02-02,dp_fixed,96,7147.659386326849,37
2025-02-02,dp_fixed,97,7274.401426498805,37
2025-02-02,dp_fixed,98,7401.782243584346,37
2025-02-02,dp_fixed,99,7509.717726181349,37
2025-02-02,dp_fixed,100,7596.868892451189,37
2025-02-02,dp_fixed,101,7686.42812387976,37
2025-02-02,dp_fixed,102,7804.531026873586,37
2025-02-02,dp_fixed,103,7904.7244318053945,37
2025-02-02,dp_fixed,104,7881.737251587305,37
2025-02-02,dp_fixed,105,7831.758305462965,37
2025-02-02,dp_fixed,106,7963.276006834216,37
2025-02-02,dp_fixed,107,7873.764943373018,37
2025-02-02,dp_fixed,108,4978.760364838904,37
2025-02-02,dp_fixed,109,5098.212167563772,37
2025-02-02,dp_fixed,110,5257.952659706629,37
2025-02-02,dp_fixed,111,5433.078998992343,37
2025-02-02,dp_fixed,112,5582.2060332780575,37
2025-02-02,dp_fixed,113,5695.078520242343,37
2025-02-02,dp_fixed,114,4798.912204572149,37
2025-02-02,dp_fixed,115,2125.925925925926,37
2025-02-02,dp_fixed,116,4444.055499069504,37
2025-02-02,dp_fixed,117,3968.5767953657996,37
2025-02-02,dp_fixed,118,2973.040905864197,37
2025-02-02,dp_fixed,119,2986.4097425925925,37
2025-02-02,dp_fixed,120,2511.3199277777776,37
2025-02-02,dp_fixed,121,2041.887835185185,37
2025-02-02,dp_fixed,122,2141.231810185185,37
2025-02-02,dp_fixed,123,1750.395390873016,37
2025-02-02,dp_fixed,124,1200.0,37
2025-02-02,dp_fixed,125,1200.0,37
2025-02-02,dp_fixed,126,1200.0,37
2025-02-02,dp_fixed,127,1200.0,37
2025-02-02,dp_fixed,128,1200.0,37
2025-02-02,dp_fixed,129,1200.0,37
2025-02-02,dp_fixed,130,1200.0,37
2025-02-02,dp_fixed,131,1200.0,37
2025-02-02,dp_fixed,132,1200.0,37
2025-02-02,dp_fixed,133,1200.0,37
2025-02-02,dp_fixed,134,1200.0,37
2025-02-02,dp_fixed,135,1200.0,37
2025-02-02,dp_fixed,136,1200.0,37
2025-02-02,dp_fixed,137,1200.0,37
2025-02-02,dp_fixed,138,1200.0,37
2025-02-02,dp_fixed,139,1200.0,37
2025-02-02,dp_fixed,140,1200.0,37
2025-02-02,dp_fixed,141,1200.0,37
2025-02-02,dp_fixed,142,1200.0,37
2025-02-02,dp_fixed,143,1200.0,37
2025-02-02,dp_fixed,144,1200.0,37
2025-02-02,dp_closed,1,3607.7965939380156,37
2025-02-02,dp_closed,2,4357.796593938016,37
2025-02-02,dp_closed,3,4442.6747392243615,37
2025-02-02,dp_closed,4,4468.934714224361,37
2025-02-02,dp_closed,5,4571.260600044466,37
2025-02-02,dp_closed,6,4630.765975044465,37
2025-02-02,dp_closed,7,4709.136748794465,37
2025-02-02,dp_closed,8,4809.329030758751,37
2025-02-02,dp_closed,9,4905.030102187323,37
2025-02-02,dp_closed,10,4960.021161294466,37
2025-02-02,dp_closed,11,5005.983562901609,37
2025-02-02,dp_closed,12,5103.318455758752,37
2025-02-02,dp_closed,13,5203.844440580181,37
2025-02-02,dp_closed,14,5287.9684182587525,37
2025-02-02,dp_closed,15,5208.633540229657,37
2025-02-02,dp_closed,16,5285.826653979658,37
2025-02-02,dp_closed,17,5366.476502015372,37
2025-02-02,dp_closed,18,5412.18123636722,37
2025-02-02,dp_closed,19,5465.272695904268,37
2025-02-02,dp_closed,20,5520.304953047125,37
2025-02-02,dp_closed,21,5583.284006618554,37
2025-02-02,dp_closed,22,5668.2594244756965,37
2025-02-02,dp_closed,23,5756.513771507451,37
2025-02-02,dp_closed,24,5832.330200078879,37
2025-02-02,dp_closed,25,5891.853558578879,37
2025-02-02,dp_closed,26,5946.365111078879,37
2025-02-02,dp_closed,27,5973.235039650307,37
2025-02-02,dp_closed,28,6036.398637002158,37
2025-02-02,dp_closed,29,6108.684379502158,37
2025-02-02,dp_closed,30,6213.578319257449,37
2025-02-02,dp_closed,31,6297.506777116795,37
2025-02-02,dp_closed,32,6296.015701719969,37
2025-02-02,dp_closed,33,6322.309844577112,37
2025-02-02,dp_closed,34,7229.863410749951,37
2025-02-02,dp_closed,35,6730.218334184694,37
2025-02-02,dp_closed,36,4065.789661182052,37
2025-02-02,dp_closed,37,2511.8274848024676,37
2025-02-02,dp_closed,38,5291.851731125614,37
2025-02-02,dp_closed,39,5339.6460168399,37
2025-02-02,dp_closed,40,5459.870119697042,37
2025-02-02,dp_closed,41,5587.7982672743,37
2025-02-02,dp_closed,42,5703.688876074422,37
2025-02-02,dp_closed,43,5866.583637245056,37
2025-02-02,dp_closed,44,5970.757110459342,37
2025-02-02,dp_closed,45,6445.556197112781,37
2025-02-02,dp_closed,46,7340.635524127771,37
2025-02-02,dp_closed,47,6706.76621815736,37
2025-02-02,dp_closed,48,1481.6086014109346,37
2025-02-02,dp_closed,49,1200.0,37
2025-02-02,dp_closed,50,1200.0,37
2025-02-02,dp_closed,51,1200.0,37
2025-02-02,dp_closed,52,1200.0,37
2025-02-02,dp_closed,53,1200.0,37
2025-02-02,dp_closed,54,1200.0,37
2025-02-02,dp_closed,55,1200.0,37
2025-02-02,dp_closed,56,1200.0,37
2025-02-02,dp_closed,57,1200.0,37
2025-02-02,dp_closed,58,1200.0,37
2025-02-02,dp_closed,59,1200.0,37
2025-02-02,dp_closed,60,1200.0,37
2025-02-02,dp_closed,61,1200.0,37
2025-02-02,dp_closed,62,1200.0,37
2025-02-02,dp_closed,63,1200.0,37
2025-02-02,dp_closed,64,1200.0,37
2025-02-02,dp_closed,65,1200.0,37
2025-02-02,dp_closed,66,1200.0,37
2025-02-02,dp_closed,67,1200.0,37
2025-02-02,dp_closed,68,1200.0,37
2025-02-02,dp_closed,69,1200.0,37
2025-02-02,dp_closed,70,1200.0,37
2025-02-02,dp_closed,71,1889.4591047571826,37
2025-02-02,dp_closed,72,2625.695186009387,37
2025-02-02,dp_closed,73,3335.096314179419,37
2025-02-02,dp_closed,74,4085.096314179419,37
2025-02-02,dp_closed,75,4835.096314179419,37
2025-02-02,dp_closed,76,5643.703918809215,37
2025-02-02,dp_closed,77,5764.557202614326,37
2025-02-02,dp_closed,78,4729.097562691635,37
2025-02-02,dp_closed,79,4541.101208181052,37
2025-02-02,dp_closed,80,4784.273171739253,37
2025-02-02,dp_closed,81,4810.336636752481,37
2025-02-02,dp_closed,82,4971.516879474999,37
2025-02-02,dp_closed,83,4869.201784523333,37
2025-02-02,dp_closed,84,4222.315892744706,37
2025-02-02,dp_closed,85,3996.410832530555,37
2025-02-02,dp_closed,86,3936.468443009255,37
2025-02-02,dp_closed,87,3750.8169880594924,37
2025-02-02,dp_closed,88,3481.4956781875226,37
2025-02-02,dp_closed,89,3608.0353725878713,37
2025-02-02,dp_closed,90,4629.215322049952,37
2025-02-02,dp_closed,91,5379.215322049952,37
2025-02-02,dp_closed,92,6115.178899038492,37
2025-02-02,dp_closed,93,6863.6475725085065,37
2025-02-02,dp_closed,94,6995.414128937078,37
2025-02-02,dp_closed,95,7050.352500991753,37
2025-02-02,dp_closed,96,7147.659386326849,37
2025-02-02,dp_closed,97,7274.401426498805,37
2025-02-02,dp_closed,98,7401.782243584346,37
2025-02-02,dp_closed,99,7509.717726181349,37
2025-02-02,dp_closed,100,7596.868892451189,37
2025-02-02,dp_closed,101,7686.42812387976,37
2025-02-02,dp_closed,102,7804.531026873586,37
2025-02-02,dp_closed,103,7904.7244318053945,37
2025-02-02,dp_closed,104,7881.737251587305,37
2025-02-02,dp_closed,105,7831.758305462965,37
2025-02-02,dp_closed,106,7963.276006834216,37
2025-02-02,dp_closed,107,7873.764943373018,37
2025-02-02,dp_closed,108,4978.760364838904,37
2025-02-02,dp_closed,109,5098.212167563772,37
2025-02-02,dp_closed,110,5257.952659706629,37
2025-02-02,dp_closed,111,5433.078998992343,37
2025-02-02,dp_closed,112,5582.2060332780575,37
2025-02-02,dp_closed,113,5695.078520242343,37
2025-02-02,dp_closed,114,4798.912204572149,37
2025-02-02,dp_closed,115,2125.925925925926,37
2025-02-02,dp_closed,116,4444.055499069504,37
2025-02-02,dp_closed,117,3968.5767953657996,37
2025-02-02,dp_closed,118,2973.040905864197,37
2025-02-02,dp_closed,119,2986.4097425925925,37
2025-02-02,dp_closed,120,2511.3199277777776,37
2025-02-02,dp_closed,121,2041.887835185185,37
2025-02-02,dp_closed,122,2141.231810185185,37
2025-02-02,dp_closed,123,1750.395390873016,37
2025-02-02,dp_closed,124,1200.0,37
2025-02-02,dp_closed,125,1200.0,37
2025-02-02,dp_closed,126,1200.0,37
2025-02-02,dp_closed,127,1200.0,37
2025-02-02,dp_closed,128,1200.0,37
2025-02-02,dp_closed,129,1200.0,37
2025-02-02,dp_closed,130,1200.0,37
2025-02-02,dp_closed,131,1200.0,37
